	Text	TOXICITY	SEVERE_TOXICITY	IDENTITY_ATTACK	INSULT	PROFANITY	THREAT	Unnamed: 0	functionality	templ_id	case_templ	Placeholder	Term	Term Category	Persona
780	trans people can't stop themselves from being absolutely revolting.	0.45243698	0.023076924	0.5135796	0.40243408	0.23083201	0.014911477	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	trans people	standard	transphobic
781	transgender people can't stop themselves from being absolutely revolting.	0.45396814	0.023076924	0.5135796	0.38406035	0.240511	0.015256803	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	transgender people	standard	transphobic
782	AGPs can't stop themselves from being absolutely revolting.	0.22445217	0.0040245056	0.025002124	0.1640896	0.027683776	0.010938995	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	AGPs	dogwhistle	transphobic
783	autogynephiles can't stop themselves from being absolutely revolting.	0.25915736	0.006866455	0.06476828	0.17486192	0.07126612	0.009877442	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	autogynephiles	dogwhistle	transphobic
784	AAPs can't stop themselves from being absolutely revolting.	0.25462922	0.00459671	0.04925346	0.21368977	0.031140719	0.01052473	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	AAPs	dogwhistle	transphobic
785	autoandrophiles can't stop themselves from being absolutely revolting.	0.30136615	0.008010864	0.055218685	0.24928534	0.07805514	0.011068452	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	autoandrophiles	dogwhistle	transphobic
786	clownfish can't stop themselves from being absolutely revolting.	0.36043653	0.006790161	0.015757138	0.37960073	0.0715894	0.008427517	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	clownfish	dogwhistle	transphobic
787	troons can't stop themselves from being absolutely revolting.	0.23235008	0.004863739	0.033269364	0.15769513	0.051431753	0.010654188	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	troons	dogwhistle	transphobic
788	TIFs can't stop themselves from being absolutely revolting.	0.25462922	0.0061035156	0.052944973	0.18480228	0.06796519	0.010913103	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	TIFs	dogwhistle	transphobic
789	TIMs can't stop themselves from being absolutely revolting.	0.25462922	0.0045204163	0.047190998	0.19500497	0.038906425	0.009877442	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	TIMs	dogwhistle	transphobic
790	trannies can't stop themselves from being absolutely revolting.	0.52272606	0.05742428	0.56711763	0.47630358	0.34682226	0.015429466	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	trannies	slur	transphobic
791	shemales can't stop themselves from being absolutely revolting.	0.5024724	0.03590374	0.55044734	0.43296707	0.33453682	0.018537397	168	derog_neg_attrib_h	25	[IDENTITY_P] can't stop themselves from being absolutely revolting.	IDENTITY_P	shemales	slur	transphobic
792	African-Americans like you are repugnant.	0.85173553	0.35368225	0.7426507	0.7497506	0.39409557	0.017156094	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	African-Americans	standard	racist
793	black people like you are repugnant.	0.9061063	0.44713756	0.82739437	0.802824	0.4193644	0.01940071	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	black people	standard	racist
794	welfare queens like you are repugnant.	0.72028047	0.02444411	0.1808059	0.7298119	0.28938356	0.009644418	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	welfare queens	dogwhistle	racist
795	thugs like you are repugnant.	0.7856813	0.12019568	0.06613251	0.78882504	0.36225098	0.011922873	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	thugs	dogwhistle	racist
796	dindus like you are repugnant.	0.76197964	0.20678867	0.46028158	0.7298119	0.4044591	0.016292779	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	dindus	dogwhistle	racist
797	gangbangers like you are repugnant.	0.7510937	0.16960317	0.07177465	0.7218519	0.39409557	0.024062606	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	gangbangers	dogwhistle	racist
798	superpredators like you are repugnant.	0.71760553	0.02514347	0.0775651	0.71120167	0.33082673	0.012181788	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	superpredators	dogwhistle	racist
799	niggers like you are repugnant.	0.9248995	0.45895407	0.8443434	0.84251964	0.5724795	0.027515862	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	niggers	slur	racist
800	coons like you are repugnant.	0.7998551	0.16960317	0.061130337	0.802824	0.39409557	0.010188141	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	coons	slur	racist
801	Jewish people like you are repugnant.	0.8540474	0.35368225	0.7499929	0.755201	0.41255033	0.029415153	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	Jewish people	standard	antisemitic
802	Jews like you are repugnant.	0.85333383	0.35368225	0.7426507	0.755201	0.42185885	0.02492592	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	Jews	standard	antisemitic
803	cosmopolitans like you are repugnant.	0.7510937	0.08069076	0.36702603	0.72756535	0.33317488	0.011922873	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	cosmopolitans	dogwhistle	antisemitic
804	cosmopolitan elite like you are repugnant.	0.6611249	0.02453801	0.28034934	0.6677319	0.31043148	0.011560392	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	cosmopolitan elite	dogwhistle	antisemitic
805	coastal elite like you are repugnant.	0.68408644	0.023364257	0.15517195	0.7090544	0.24438259	0.009955117	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	coastal elite	dogwhistle	antisemitic
806	globalists like you are repugnant.	0.687436	0.02383376	0.27510223	0.7065844	0.2963245	0.010239923	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	globalists	dogwhistle	antisemitic
807	international bankers like you are repugnant.	0.6827122	0.023076924	0.27798235	0.68668073	0.2661081	0.009825659	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	international bankers	dogwhistle	antisemitic
808	cultural Marxists like you are repugnant.	0.7105462	0.0394905	0.36702603	0.7065844	0.2963245	0.012026439	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	cultural Marxists	dogwhistle	antisemitic
809	Hollywood elite like you are repugnant.	0.6667219	0.023129508	0.17769934	0.6798578	0.2666764	0.010809537	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	Hollywood elite	dogwhistle	antisemitic
810	Khazars like you are repugnant.	0.6744087	0.16960317	0.28622448	0.69164425	0.34827787	0.032005094	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	Khazars	dogwhistle	antisemitic
811	heebs like you are repugnant.	0.76523775	0.19455661	0.2839175	0.7344449	0.4193644	0.012285355	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	heebs	slur	antisemitic
812	kikes like you are repugnant.	0.78855824	0.35022295	0.56445944	0.7418356	0.46460027	0.02250864	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	kikes	slur	antisemitic
813	trans people like you are repugnant.	0.8778702	0.35368225	0.7426507	0.78882504	0.4131548	0.013217449	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	trans people	standard	transphobic
814	transgender people like you are repugnant.	0.8629672	0.3536391	0.71720207	0.7804726	0.40929472	0.013269233	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	transgender people	standard	transphobic
815	AGPs like you are repugnant.	0.68408644	0.023223408	0.06795148	0.7090544	0.2637234	0.010214032	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	AGPs	dogwhistle	transphobic
816	autogynephiles like you are repugnant.	0.74954444	0.12809667	0.1714862	0.7298119	0.33808854	0.011715741	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	autogynephiles	dogwhistle	transphobic
817	AAPs like you are repugnant.	0.681338	0.023223408	0.10221587	0.7090544	0.26555094	0.0103175985	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	AAPs	dogwhistle	transphobic
818	autoandrophiles like you are repugnant.	0.7252971	0.055630904	0.10221587	0.71551245	0.31761163	0.011456826	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	autoandrophiles	dogwhistle	transphobic
819	clownfish like you are repugnant.	0.7761081	0.056527592	0.04667538	0.78565484	0.29209393	0.00933372	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	clownfish	dogwhistle	transphobic
820	troons like you are repugnant.	0.718943	0.024819711	0.06749674	0.7218519	0.2963245	0.011068452	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	troons	dogwhistle	transphobic
821	TIFs like you are repugnant.	0.7105462	0.055630904	0.089973204	0.71027446	0.34536663	0.011042561	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	TIFs	dogwhistle	transphobic
822	TIMs like you are repugnant.	0.6827122	0.023974609	0.06658725	0.69164425	0.28938356	0.010058682	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	TIMs	dogwhistle	transphobic
823	trannies like you are repugnant.	0.88599813	0.35368225	0.6458014	0.82974654	0.47771472	0.011612174	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	trannies	slur	transphobic
824	shemales like you are repugnant.	0.88599813	0.35368225	0.57150364	0.82974654	0.5365423	0.012130005	175	derog_neg_attrib_h	26	[IDENTITY_P] like you are repugnant.	IDENTITY_P	shemales	slur	transphobic
825	You African-Americans are all dishonest.	0.6852916	0.16960317	0.6728028	0.5723624	0.2882351	0.012130005	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	African-Americans	standard	racist
826	You black people are all dishonest.	0.78711975	0.25053838	0.7816553	0.64537907	0.36225098	0.013217449	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	black people	standard	racist
827	You welfare queens are all dishonest.	0.4826145	0.018191293	0.2331515	0.5270482	0.1589207	0.008220384	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	welfare queens	dogwhistle	racist
828	You thugs are all dishonest.	0.55739564	0.023076924	0.08500996	0.6109131	0.2847897	0.010990778	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	thugs	dogwhistle	racist
829	You dindus are all dishonest.	0.51980776	0.030523606	0.45610145	0.5208188	0.29209393	0.013424582	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	dindus	dogwhistle	racist
830	You gangbangers are all dishonest.	0.47772613	0.023076924	0.08252834	0.48627716	0.2761231	0.027688526	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	gangbangers	dogwhistle	racist
831	You superpredators are all dishonest.	0.4475325	0.017029278	0.06294931	0.48313886	0.17241211	0.010447056	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	superpredators	dogwhistle	racist
832	You niggers are all dishonest.	0.85850734	0.44787344	0.8182097	0.7492263	0.541926	0.026479885	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	niggers	slur	racist
833	You coons are all dishonest.	0.6020386	0.02430326	0.094936445	0.6308392	0.37202835	0.00933372	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	coons	slur	racist
834	You Jewish people are all dishonest.	0.68408644	0.16960317	0.6778536	0.5678696	0.33023968	0.014220826	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	Jewish people	standard	antisemitic
835	You Jews are all dishonest.	0.71760553	0.22207877	0.6990888	0.5678696	0.3496935	0.017674083	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	Jews	standard	antisemitic
836	You cosmopolitans are all dishonest.	0.4838166	0.021031776	0.36273825	0.5130944	0.18049006	0.0089712385	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	cosmopolitans	dogwhistle	antisemitic
837	You cosmopolitan elite are all dishonest.	0.43475235	0.015092585	0.23391083	0.4718924	0.1308005	0.009592636	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	cosmopolitan elite	dogwhistle	antisemitic
838	You coastal elite are all dishonest.	0.45751464	0.014188796	0.18705739	0.50440645	0.11230402	0.0083886795	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	coastal elite	dogwhistle	antisemitic
839	You globalists are all dishonest.	0.4402136	0.013155893	0.22935481	0.48399165	0.13608865	0.0084793	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	globalists	dogwhistle	antisemitic
840	You international bankers are all dishonest.	0.44002727	0.0125103295	0.23467018	0.4794537	0.12220735	0.00789674	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	international bankers	dogwhistle	antisemitic
841	You cultural Marxists are all dishonest.	0.47323486	0.020386212	0.36702603	0.5072643	0.1631077	0.009411395	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	cultural Marxists	dogwhistle	antisemitic
842	You Hollywood elite are all dishonest.	0.45703048	0.014188796	0.1444726	0.48627716	0.14930901	0.009359611	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	Hollywood elite	dogwhistle	antisemitic
843	You Khazars are all dishonest.	0.40614098	0.023076924	0.28034934	0.48627716	0.22429734	0.026479885	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	Khazars	dogwhistle	antisemitic
844	You heebs are all dishonest.	0.50759226	0.02491361	0.3817989	0.5130944	0.33453682	0.011638066	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	heebs	slur	antisemitic
845	You kikes are all dishonest.	0.5721988	0.16960317	0.55044734	0.5177041	0.39026237	0.025961896	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	kikes	slur	antisemitic
846	You trans people are all dishonest.	0.6989911	0.16960317	0.6649212	0.5935568	0.31402156	0.010576514	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	trans people	standard	transphobic
847	You transgender people are all dishonest.	0.718943	0.16960317	0.6728028	0.6099415	0.3320008	0.011094344	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	transgender people	standard	transphobic
848	You AGPs are all dishonest.	0.4269174	0.011749268	0.078392304	0.47787863	0.09961538	0.008285114	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	AGPs	dogwhistle	transphobic
849	You autogynephiles are all dishonest.	0.43965456	0.017158391	0.12556632	0.47384647	0.16078159	0.0086087575	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	autogynephiles	dogwhistle	transphobic
850	You AAPs are all dishonest.	0.4269174	0.013478675	0.10293542	0.48627716	0.12035047	0.008686432	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	AAPs	dogwhistle	transphobic
851	You autoandrophiles are all dishonest.	0.45549932	0.017029278	0.10221587	0.48675314	0.15985115	0.008505191	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	autoandrophiles	dogwhistle	transphobic
852	You clownfish are all dishonest.	0.52007306	0.02116089	0.04177703	0.5739874	0.19032755	0.008194493	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	clownfish	dogwhistle	transphobic
853	You troons are all dishonest.	0.42349213	0.013995127	0.08004672	0.46476576	0.15195307	0.008815889	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	troons	dogwhistle	transphobic
854	You TIFs are all dishonest.	0.4269174	0.01573815	0.10221587	0.48484445	0.15724123	0.008712323	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	TIFs	dogwhistle	transphobic
855	You TIMs are all dishonest.	0.41690505	0.01121521	0.07012023	0.47357693	0.098377466	0.0079873605	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	TIMs	dogwhistle	transphobic
856	You trannies are all dishonest.	0.73663366	0.23125283	0.6649212	0.65129566	0.39498812	0.011068452	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	trannies	slur	transphobic
857	You shemales are all dishonest.	0.6989911	0.19761463	0.6106996	0.6308392	0.41081807	0.0115345	182	derog_neg_attrib_h	27	You [IDENTITY_P] are all dishonest.	IDENTITY_P	shemales	slur	transphobic
858	All African-Americans like them are vile.	0.687436	0.21596274	0.71720207	0.5497792	0.29168049	0.02181799	189	derog_neg_attrib_h	28	All [IDENTITY_P] like them are vile.	IDENTITY_P	African-Americans	standard	racist
859	All black people like them are vile.	0.76523775	0.23224801	0.7816553	0.62169385	0.33453682	0.02492592	189	derog_neg_attrib_h	28	All [IDENTITY_P] like them are vile.	IDENTITY_P	black people	standard	racist
860	All welfare queens like them are vile.	0.50759226	0.019611536	0.27778897	0.54471385	0.18049006	0.010938995	189	derog_neg_attrib_h	28	All [IDENTITY_P] like them are vile.	IDENTITY_P	welfare queens	dogwhistle	racist
861	All thugs like them are vile.	0.50759226	0.021031776	0.078392304	0.5678696	0.22572558	0.013010317	189	derog_neg_attrib_h	28	All [IDENTITY_P] like them are vile.	IDENTITY_P	thugs	dogwhistle	racist
862	All dindus like them are vile.	0.52007306	0.027833538	0.46028158	0.53014356	0.27477357	0.030969119	189	derog_neg_attrib_h	28	All [IDENTITY_P] like them are vile.	IDENTITY_P	dindus	dogwhistle	racist
863	All gangbangers like them are vile.	0.4398409	0.02296847	0.09410924	0.46625584	0.22792831	0.038911607	189	derog_neg_attrib_h	28	All [IDENTITY_P] like them are vile.	IDENTITY_P	gangbangers	dogwhistle	racist
